name,country,status,n_stations,station_type,n_capacity_nan,n_capacity_zero,capacity_median,capacity_unique_values,A1_n_stations,A1_share_pct,A3_n_stations,A3_share_pct,A4_n_stations,A4_share_pct,A2_flagged,A5_flagged,A6_flagged,A7_flagged,url,elapsed_s
edrive carsharing,CH,ok,78.0,carsharing,78.0,0.0,,0.0,78.0,100.0,0.0,0.0,1.0,1.28,False,False,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/edrivecarsharing_ch/gbfs,0.2
invia BikeShare,CH,ok,55.0,docked_bike,26.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,2.0,3.64,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ms/gbfs.json,0.4
Lime Basel,CH,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/lime_basel/gbfs,0.1
Lime Opfikon,CH,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/opfikon/gbfs.json,0.1
Lime Uster,CH,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/lime_uster/gbfs,0.1
Lime Zug,CH,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/zug/gbfs.json,0.1
Lime Zurich,CH,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/lime_zurich/gbfs,0.1
Mobility,CH,ok,1691.0,docked_bike,1691.0,0.0,,0.0,0.0,0.0,0.0,0.0,329.0,19.46,False,True,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/mobility_ch/gbfs,0.5
MyBuxi,CH,ok,2118.0,carsharing,0.0,0.0,7.0,1.0,2118.0,100.0,0.0,0.0,21.0,0.99,False,False,False,False,https://api.mobidata-bw.de/sharing/gbfs/v3/mybuxi_ch/gbfs,0.6
nextbike Switzerland,CH,ok,380.0,docked_bike,379.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,6.58,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ch/gbfs.json,0.5
PickeBike Aubonne,CH,too_small_below_Nmin,14.0,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/pickebike_aubonne/gbfs,0.2
PickeBike Basel,CH,ok,79.0,docked_bike,79.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.53,False,False,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/pickebike_basel/gbfs,0.3
PickeBike Fribourg,CH,ok,32.0,docked_bike,32.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,6.25,False,False,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/pickebike_fribourg/gbfs,0.2
PubliBike,CH,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://api.publibike.ch/v1/gbfs/v2/gbfs.json,0.4
QuickRent,CH,ok,86.0,carsharing,86.0,0.0,,0.0,86.0,100.0,0.0,0.0,5.0,5.81,False,False,False,True,https://quickrent.ch/sbb/api/v1/gbfs,1.1
Share Birrer,CH,ok,21.0,docked_bike,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,28.57,False,False,False,True,https://www.share-birrer.ch/gbfs/gbfs.json,0.6
sharedmobility.ch,CH,ok,12100.0,docked_bike,7464.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,518.0,4.28,False,True,False,True,https://www.sharedmobility.ch/gbfs.json,1.6
Velospot,CH,ok,1634.0,docked_bike,0.0,0.0,40.0,26.0,0.0,0.0,0.0,0.0,80.0,4.9,False,False,False,False,https://api.mobidata-bw.de/sharing/gbfs/v3/velospot_ch/gbfs,0.6
Voi Switzerland,CH,ok,772.0,free_floating,763.0,0.0,2.0,4.0,0.0,0.0,772.0,100.0,16.0,2.07,False,False,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/voi_ch/gbfs,0.4
Bike Itaú - Santiago,CL,ok,199.0,docked_bike,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,3.0,1.51,False,True,False,False,https://santiago.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,2.0
Bogotá,CO,ok,194.0,docked_bike,0.0,1.0,15.0,16.0,0.0,0.0,0.0,0.0,2.0,1.03,False,True,False,False,https://bogota.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,1.9
nextbike Cyprus,CY,ok,316.0,docked_bike,234.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,21.0,6.65,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cy/gbfs.json,0.5
nextbike Benešov,CZ,ok,26.0,docked_bike,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.85,True,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_co/gbfs.json,0.3
nextbike Berounsko,CZ,ok,29.0,docked_bike,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,3.45,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_td/gbfs.json,0.4
nextbike Brno,CZ,ok,297.0,docked_bike,246.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,3.03,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_te/gbfs.json,0.5
nextbike Česká Třebová,CZ,ok,26.0,docked_bike,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_nc/gbfs.json,0.4
nextbike Český Brod,CZ,too_small_below_Nmin,12.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_nd/gbfs.json,0.3
nextbike Dvůr Králové,CZ,ok,27.0,docked_bike,26.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tf/gbfs.json,0.4
nextbike Frýdek-Místek,CZ,ok,127.0,docked_bike,124.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,4.72,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ts/gbfs.json,0.4
nextbike Hodonín,CZ,ok,45.0,docked_bike,13.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.22,True,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_nh/gbfs.json,0.4
nextbike Hořice,CZ,too_small_below_Nmin,9.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_uf/gbfs.json,0.4
nextbike Hradec Králové,CZ,ok,136.0,docked_bike,99.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,9.56,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tl/gbfs.json,0.4
nextbike Hranice,CZ,ok,25.0,docked_bike,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,8.0,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_na/gbfs.json,0.4
nextbike Jablonec,CZ,ok,38.0,docked_bike,29.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ud/gbfs.json,0.4
nextbike Jičín,CZ,ok,26.0,docked_bike,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,11.54,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_nt/gbfs.json,0.3
nextbike Kahan,CZ,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_oc/gbfs.json,0.2
nextbike Kladno,CZ,ok,87.0,docked_bike,52.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,5.0,5.75,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tk/gbfs.json,0.4
nextbike Klášterec nad Ohří,CZ,ok,22.0,docked_bike,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.55,True,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ko/gbfs.json,0.4
nextbike Kolín,CZ,ok,41.0,docked_bike,41.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,12.2,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ni/gbfs.json,0.4
nextbike Krnov,CZ,ok,51.0,docked_bike,45.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,11.76,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tw/gbfs.json,0.4
nextbike Kyjov,CZ,too_small_below_Nmin,10.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ky/gbfs.json,0.3
nextbike Liberec,CZ,ok,51.0,docked_bike,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_xa/gbfs.json,0.4
nextbike Lipník nad Bečvou,CZ,too_small_below_Nmin,11.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_lb/gbfs.json,0.3
nextbike Lovosice,CZ,too_small_below_Nmin,18.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_lo/gbfs.json,0.4
nextbike Mladoboleslavsko,CZ,ok,146.0,docked_bike,114.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.74,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tq/gbfs.json,0.4
nextbike Moravská Třebová,CZ,too_small_below_Nmin,15.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_xc/gbfs.json,0.3
nextbike Most,CZ,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_uo/gbfs.json,0.2
nextbike Neratovice,CZ,too_small_below_Nmin,17.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ne/gbfs.json,0.3
nextbike OlbramoviceVotice,CZ,ok,20.0,docked_bike,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cu/gbfs.json,0.4
nextbike Olomouc,CZ,ok,70.0,docked_bike,70.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,4.29,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ti/gbfs.json,0.4
nextbike Opava,CZ,ok,63.0,docked_bike,59.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tj/gbfs.json,0.4
nextbike Ostrava,CZ,ok,437.0,docked_bike,386.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0,1.83,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_to/gbfs.json,0.5
nextbike Otrokovice,CZ,too_small_below_Nmin,17.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ot/gbfs.json,0.3
nextbike Pelhřimov,CZ,ok,27.0,docked_bike,24.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,7.41,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cq/gbfs.json,0.4
nextbike Písek,CZ,ok,62.0,docked_bike,60.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,3.23,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ty/gbfs.json,0.4
nextbike Praha,CZ,ok,1489.0,docked_bike,34.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,9.0,0.6,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tg/gbfs.json,0.5
nextbike Přerov,CZ,ok,69.0,docked_bike,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,14.49,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_nr/gbfs.json,0.4
nextbike Roudnice nad Labem,CZ,too_small_below_Nmin,17.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_rl/gbfs.json,0.3
nextbike Rychnovsko,CZ,too_small_below_Nmin,18.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tx/gbfs.json,0.4
nextbike Šumperk,CZ,ok,20.0,docked_bike,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ns/gbfs.json,0.4
nextbike Třebíč,CZ,ok,43.0,docked_bike,42.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tu/gbfs.json,0.4
nextbike Trutnov,CZ,ok,36.0,docked_bike,27.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,11.11,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_xb/gbfs.json,0.4
nextbike Uherské Hradiště,CZ,ok,50.0,docked_bike,49.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tt/gbfs.json,0.4
nextbike Valašsko,CZ,ok,89.0,docked_bike,89.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,6.74,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_vm/gbfs.json,0.4
nextbike Vrchlabí,CZ,ok,25.0,docked_bike,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_vr/gbfs.json,0.4
nextbike Ždár nad Sázavou,CZ,ok,43.0,docked_bike,43.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.33,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zs/gbfs.json,0.4
nextbike Zlín,CZ,ok,104.0,docked_bike,92.0,0.0,3.5,4.0,0.0,0.0,0.0,0.0,1.0,0.96,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_tv/gbfs.json,0.4
AB mit Lara,DE,too_small_below_Nmin,16.0,,,,,,,,,,,,,,,,https://abmitlara.de/wp-json/commonsbooking/v1/gbfs.json,3.2
ALF - das Affstätter Lastenfahrrad,DE,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/herrenberg_alf/gbfs,0.2
AW-bike,DE,ok,22.0,docked_bike,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,18.18,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_rh/gbfs.json,0.3
Bergisches e-Bike,DE,ok,57.0,docked_bike,40.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,3.51,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ac/gbfs.json,0.4
Bikesharing Amprion,DE,too_small_below_Nmin,5.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wp/gbfs.json,0.3
Bird Munich,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/munich/gbfs.json,0.7
Bird Ulm,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/ulm/gbfs.json,0.7
Bolt Technology OÜ,DE,ok,27.0,free_floating,0.0,0.0,5.0,4.0,0.0,0.0,27.0,100.0,0.0,0.0,False,False,False,False,https://api.mobidata-bw.de/sharing/gbfs/v3/bolt_karlsruhe/gbfs,0.3
Bolt Technology OÜ,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/bolt_reutlingen_tuebingen/gbfs,0.2
Bolt Technology OÜ,DE,ok,52.0,free_floating,49.0,0.0,10.0,2.0,0.0,0.0,52.0,100.0,3.0,5.77,False,False,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/bolt_stuttgart/gbfs,0.3
Bre.Bike,DE,ok,108.0,docked_bike,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,3.0,2.78,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bq/gbfs.json,0.4
Call a Bike,DE,ok,1601.0,docked_bike,1601.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,1.81,False,True,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/callabike/gbfs,0.5
Campus Berlin-Buch,DE,too_small_below_Nmin,16.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cb/gbfs.json,0.4
Carsharing in Wertheim,DE,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/stadtwerke_wertheim/gbfs,0.2
CarSharing Renningen,DE,ok,33.0,carsharing,0.0,0.0,1.0,3.0,33.0,100.0,0.0,0.0,1.0,3.03,False,False,False,False,https://api.mobidata-bw.de/sharing/gbfs/v3/oekostadt_renningen/gbfs,0.2
Conficars,DE,ok,28.0,carsharing,0.0,0.0,1.0,3.0,28.0,100.0,0.0,0.0,2.0,7.14,False,False,False,False,https://api.mobidata-bw.de/sharing/gbfs/v3/conficars_ulm/gbfs,0.2
Deer,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://api.mobidata-bw.de/sharing/gbfs/v3/deer/gbfs,0.1
Die Grüne Flotte,DE,ok,279.0,docked_bike,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,18.0,6.45,False,False,False,False,https://api.mobidata-bw.de/sharing/gbfs/v3/gruene-flotte_freiburg/gbfs,0.3
Donkey Ergolding,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/Ergolding/gbfs.json,0.6
Donkey Kelheim,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/Kelheim/gbfs.json,0.6
Donkey KielRegion+Smile24,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_kielsmile/gbfs.json,0.5
Donkey Neutraubling,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/Neutraubling/gbfs.json,0.6
Donkey Obertraubling,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/Obertraubling/gbfs.json,0.5
Donkey Prignitz,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/Donkey-Prignitz/gbfs.json,0.5
Donkey Regensburg,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_regensburg_straubing/gbfs.json,0.6
Donkey Republic Augsburg,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/Augsburg/gbfs.json,0.5
Donkey Republic Bamberg,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/Bamberg/gbfs.json,0.6
Donkey Republic Bayern Komplett,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/bayern_komplett/gbfs.json,0.5
Donkey Republic Hannover,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_hannover/gbfs.json,0.7
Donkey Republic Kiel,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_kiel/gbfs.json,0.6
Donkey Republic Munich,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_munich/gbfs.json,0.6
Donkey Republic Regensburg,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_regensburg/gbfs.json,0.5
Donkey Republic Schleswig,DE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_schleswig/gbfs.json,0.5
Dott Aachen,DE,ok,21.0,free_floating,21.0,0.0,,0.0,0.0,0.0,21.0,100.0,1.0,4.76,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/aachen/gbfs.json,0.2
Dott Baunatal,DE,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/baunatal/gbfs.json,0.3
Dott Berlin,DE,ok,584.0,free_floating,584.0,0.0,,0.0,0.0,0.0,584.0,100.0,16.0,2.74,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/berlin/gbfs.json,0.3
Dott Bielefeld,DE,ok,27.0,free_floating,27.0,0.0,,0.0,0.0,0.0,27.0,100.0,7.0,25.93,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bielefeld/gbfs.json,0.2
Dott Böblingen,DE,too_small_below_Nmin,8.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/boblingen/gbfs.json,0.3
Dott Bochum,DE,too_small_below_Nmin,7.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/bochum/gbfs.json,0.2
Dott Bonn,DE,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/bonn/gbfs.json,0.2
Dott Bremen,DE,ok,21.0,free_floating,21.0,0.0,,0.0,0.0,0.0,21.0,100.0,4.0,19.05,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bremen/gbfs.json,0.2
Dott Bremerhaven,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/bremerhaven/gbfs.json,0.2
Dott Brühl,DE,ok,78.0,free_floating,78.0,0.0,,0.0,0.0,0.0,78.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bruhl/gbfs.json,0.2
Dott Brunswick,DE,ok,41.0,free_floating,41.0,0.0,,0.0,0.0,0.0,41.0,100.0,2.0,4.88,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/brunswick/gbfs.json,0.2
Dott Celle,DE,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/celle/gbfs.json,0.2
Dott Chemnitz,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/chemnitz/gbfs.json,0.2
Dott Cologne,DE,ok,135.0,free_floating,135.0,0.0,,0.0,0.0,0.0,135.0,100.0,8.0,5.93,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/cologne/gbfs.json,0.2
Dott Cottbus,DE,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/cottbus/gbfs.json,0.2
Dott Darmstadt,DE,ok,63.0,free_floating,63.0,0.0,,0.0,0.0,0.0,63.0,100.0,1.0,1.59,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/darmstadt/gbfs.json,0.2
Dott Detmold,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/detmold/gbfs.json,0.2
Dott Dortmund,DE,ok,27.0,free_floating,27.0,0.0,,0.0,0.0,0.0,27.0,100.0,1.0,3.7,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/dortmund/gbfs.json,0.2
Dott Duisburg,DE,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/duisburg/gbfs.json,0.2
Dott Dusseldorf,DE,ok,286.0,free_floating,286.0,0.0,,0.0,0.0,0.0,286.0,100.0,5.0,1.75,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/dusseldorf/gbfs.json,0.2
Dott Elmshorn,DE,ok,20.0,free_floating,20.0,0.0,,0.0,0.0,0.0,20.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/elmshorn/gbfs.json,0.2
Dott Erfurt,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/erfurt/gbfs.json,0.1
Dott Erlangen,DE,too_small_below_Nmin,13.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/erlangen/gbfs.json,0.2
Dott Essen,DE,ok,57.0,free_floating,57.0,0.0,,0.0,0.0,0.0,57.0,100.0,2.0,3.51,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/essen/gbfs.json,0.2
Dott Flensburg,DE,ok,30.0,free_floating,30.0,0.0,,0.0,0.0,0.0,30.0,100.0,2.0,6.67,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/flensburg/gbfs.json,0.2
Dott Frankfurt,DE,ok,144.0,free_floating,144.0,0.0,,0.0,0.0,0.0,144.0,100.0,12.0,8.33,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/frankfurt/gbfs.json,0.2
Dott Friedrichshafen,DE,ok,36.0,free_floating,36.0,0.0,,0.0,0.0,0.0,36.0,100.0,8.0,22.22,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/friedrichshafen/gbfs.json,0.2
Dott Gera,DE,ok,24.0,free_floating,24.0,0.0,,0.0,0.0,0.0,24.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/gera/gbfs.json,0.2
Dott Gifhorn,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/gifhorn/gbfs.json,0.2
Dott Gladbeck,DE,too_small_below_Nmin,10.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/gladbeck/gbfs.json,0.2
Dott Hamburg,DE,ok,51.0,free_floating,51.0,0.0,,0.0,0.0,0.0,51.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/hamburg/gbfs.json,0.2
Dott Hamm,DE,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/hamm/gbfs.json,0.2
Dott Hannover,DE,ok,34.0,free_floating,34.0,0.0,,0.0,0.0,0.0,34.0,100.0,4.0,11.76,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/hannover/gbfs.json,0.2
Dott Heidelberg,DE,too_small_below_Nmin,19.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/heidelberg/gbfs.json,0.2
Dott Heilbronn,DE,ok,35.0,free_floating,35.0,0.0,,0.0,0.0,0.0,35.0,100.0,4.0,11.43,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/heilbronn/gbfs.json,0.2
Dott Hennef,DE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/hennef/gbfs.json,0.2
Dott Herford,DE,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/herford/gbfs.json,0.2
Dott Herne,DE,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/herne/gbfs.json,0.2
